fips,votes,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only,Percent of adults completing some college or associate's degree,Percent of adults with a bachelor's degree or higher,Unemployment_rate,POP_ESTIMATE,Amish,Buddhist,Catholic,Christian Generic,Eastern Orthodox,Hindu,Jewish,Mainline Christian,Mormon,Muslim,Non-Catholic Christian,Other,Other Christian,Other Misc,Pentecostal / Charismatic,Protestant Denomination,Zoroastrian,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units,age_total_pop,0-4_rate,5-9_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,TOT_MALE_rate,TOT_FEMALE_rate,WHITE_MALE_rate,WHITE_FEMALE_rate,BLACK_MALE_rate,BLACK_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_FEMALE_rate,ASIAN_MALE_rate,ASIAN_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_FEMALE_rate,MULTI_MALE_rate,MULTI_FEMALE_rate,WHITE_rate,BLACK_rate,NATIVE_AMERICAN_rate,HAWAIIAN_PACIFIC_rate,MULTI_rate,voter_turnout_rate,Democrat
44007,5893,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.00930201,1
44007,23261,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.036717131,1
44007,48465,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.076501257,1
44007,5280,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.008334399,0
44007,9234,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.014575727,1
44007,11635,16.758,29.639,26.339,27.264,11.6,633519,0,3,892,71,3,0,12,32,3,1,15,22,8,11,9,2,0,52011,27809,22.8,15.8,7.359188662,10.97610245,626667,264835,435.66,26.15,409.5,1530.3,646.7,633473,0.05782409,0.057042684,0.057042684,0.069489939,0.078761052,0.079837657,0.069502568,0.061334895,0.060812379,0.066515858,0.070028241,0.068782726,0.057764104,0.04538315,0.031996628,0.023213302,0.018325959,0.025295474,0.484915695,0.515084305,0.384772516,0.407930567,0.057206858,0.059693152,0.006001834,0.00625441,0.021176909,0.023852635,0.001213943,0.001308659,0.014543635,0.016044883,0.80131234,0.118169618,0.012389355,0.002549999,0.030920728,0.018365669,1
44009,4046,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.032074963,1
44009,3144,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.024924292,1
44009,3565,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.0282618,1
44009,7422,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.058838452,1
44009,940,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.007451919,1
44009,14273,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.113150259,1
44009,3428,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.027175723,1
44009,13277,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.105254396,1
44009,9475,6.457,22.935,26.024,44.584,10,126142,0,0,714,101,0,0,0,57,2,1,19,6,1,16,5,2,0,77000,37692,10.5,9.8,4.590810065,4.061500178,126979,62206,562.76,233.53,329.23,385.7,188.9,126517,0.03794747,0.046033339,0.046033339,0.089055226,0.096240031,0.045772505,0.044294443,0.045819929,0.050870634,0.066188734,0.080771754,0.081040493,0.075389078,0.06369895,0.045069042,0.028604852,0.020993226,0.027435048,0.482828395,0.517171605,0.451923457,0.484994111,0.007603721,0.006726369,0.004489515,0.004861007,0.009224057,0.011508335,0.000158082,0.000229218,0.009429563,0.008852565,0.93350869,0.014277951,0.009316501,0.000385891,0.01821561,0.075113761,1
44003,16047,8.604,28.474,31.093,31.829,10.6,163740,0,0,954,87,0,0,3,46,6,0,15,13,4,10,1,0,0,63762,35323,12.8,9.6,3.439172884,4.048775841,166158,73701,188.12,19.59,168.53,985.9,437.3,164801,0.049338293,0.050418383,0.050418383,0.055333402,0.054878308,0.063482624,0.062948647,0.059465659,0.061911032,0.072730141,0.082135424,0.082948526,0.069847877,0.058440179,0.04057621,0.028003471,0.022457388,0.028907592,0.482151201,0.517848799,0.447934175,0.48297037,0.010430762,0.009387079,0.001935668,0.002141977,0.012111577,0.013616422,0.000345872,0.000242717,0.009393147,0.009490234,0.923301917,0.01965599,0.004044343,0.000583782,0.018729161,0.098002931,1
44003,7169,8.604,28.474,31.093,31.829,10.6,163740,0,0,954,87,0,0,3,46,6,0,15,13,4,10,1,0,0,63762,35323,12.8,9.6,3.439172884,4.048775841,166158,73701,188.12,19.59,168.53,985.9,437.3,164801,0.049338293,0.050418383,0.050418383,0.055333402,0.054878308,0.063482624,0.062948647,0.059465659,0.061911032,0.072730141,0.082135424,0.082948526,0.069847877,0.058440179,0.04057621,0.028003471,0.022457388,0.028907592,0.482151201,0.517848799,0.447934175,0.48297037,0.010430762,0.009387079,0.001935668,0.002141977,0.012111577,0.013616422,0.000345872,0.000242717,0.009393147,0.009490234,0.923301917,0.01965599,0.004044343,0.000583782,0.018729161,0.043782826,1
44003,39404,8.604,28.474,31.093,31.829,10.6,163740,0,0,954,87,0,0,3,46,6,0,15,13,4,10,1,0,0,63762,35323,12.8,9.6,3.439172884,4.048775841,166158,73701,188.12,19.59,168.53,985.9,437.3,164801,0.049338293,0.050418383,0.050418383,0.055333402,0.054878308,0.063482624,0.062948647,0.059465659,0.061911032,0.072730141,0.082135424,0.082948526,0.069847877,0.058440179,0.04057621,0.028003471,0.022457388,0.028907592,0.482151201,0.517848799,0.447934175,0.48297037,0.010430762,0.009387079,0.001935668,0.002141977,0.012111577,0.013616422,0.000345872,0.000242717,0.009393147,0.009490234,0.923301917,0.01965599,0.004044343,0.000583782,0.018729161,0.240649811,1
44003,2394,8.604,28.474,31.093,31.829,10.6,163740,0,0,954,87,0,0,3,46,6,0,15,13,4,10,1,0,0,63762,35323,12.8,9.6,3.439172884,4.048775841,166158,73701,188.12,19.59,168.53,985.9,437.3,164801,0.049338293,0.050418383,0.050418383,0.055333402,0.054878308,0.063482624,0.062948647,0.059465659,0.061911032,0.072730141,0.082135424,0.082948526,0.069847877,0.058440179,0.04057621,0.028003471,0.022457388,0.028907592,0.482151201,0.517848799,0.447934175,0.48297037,0.010430762,0.009387079,0.001935668,0.002141977,0.012111577,0.013616422,0.000345872,0.000242717,0.009393147,0.009490234,0.923301917,0.01965599,0.004044343,0.000583782,0.018729161,0.01462074,1
44003,10738,8.604,28.474,31.093,31.829,10.6,163740,0,0,954,87,0,0,3,46,6,0,15,13,4,10,1,0,0,63762,35323,12.8,9.6,3.439172884,4.048775841,166158,73701,188.12,19.59,168.53,985.9,437.3,164801,0.049338293,0.050418383,0.050418383,0.055333402,0.054878308,0.063482624,0.062948647,0.059465659,0.061911032,0.072730141,0.082135424,0.082948526,0.069847877,0.058440179,0.04057621,0.028003471,0.022457388,0.028907592,0.482151201,0.517848799,0.447934175,0.48297037,0.010430762,0.009387079,0.001935668,0.002141977,0.012111577,0.013616422,0.000345872,0.000242717,0.009393147,0.009490234,0.923301917,0.01965599,0.004044343,0.000583782,0.018729161,0.065579577,1
44005,3194,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.038288639,1
44005,2115,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.025353936,1
44005,7052,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.084537096,1
44005,9087,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.108932018,1
44005,9168,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.10990302,1
44005,9234,6.915,22.852,24.725,45.508,10.1,83419,0,1,688,113,3,0,2,65,5,0,17,14,16,13,1,0,0,72776,42086,13.1,9,4.359466559,6.246670218,82888,41796,313.59,211.21,102.39,809.6,408.2,82423,0.044138165,0.049015445,0.049015445,0.066098055,0.062300571,0.063695813,0.057119979,0.05492399,0.057435425,0.065649151,0.077454109,0.077150795,0.072212853,0.066085923,0.047159167,0.031605256,0.023330866,0.029846038,0.492144183,0.507855817,0.443334991,0.46150953,0.022311733,0.018890358,0.002766218,0.002899676,0.008771823,0.010130667,0.000837145,0.000582362,0.014122272,0.013843223,0.899768362,0.040970949,0.005634109,0.001411543,0.027808609,0.110694206,1
42001,41383,12.208,41.865,24.06,21.867,6.7,101637,1,0,296,291,0,0,0,185,8,0,23,9,9,14,55,2,0,59645,28515,14,9.4,4.125670152,6.719444852,101407,40820,521.79,3.12,518.67,195.5,78.7,102295,0.050960458,0.055711423,0.055711423,0.067363996,0.06621047,0.054313505,0.052446356,0.051527445,0.058761425,0.069299575,0.078263845,0.075076983,0.070805025,0.062222005,0.04549587,0.031360282,0.023872135,0.025338482,0.493660492,0.506339508,0.470081627,0.482721541,0.011056259,0.008631898,0.00195513,0.001847598,0.003890708,0.005063786,0.000175962,0.000205289,0.006500806,0.007869397,0.961146666,0.019860562,0.003836027,0.000384589,0.014496041,0.407164714,0
42003,607455,6.132,28.923,25.875,39.07,7.1,1230052,0,1,760,190,4,6,13,115,3,4,19,31,11,32,12,1,0,56099,33830,15.2,11.5,5.965716367,8.221152187,1223348,589201,744.52,14.45,730.07,1675.6,807,1230459,0.053446722,0.051169523,0.051169523,0.059435544,0.064099657,0.081211158,0.070474514,0.058658598,0.05552237,0.061177983,0.069895868,0.076892444,0.069332664,0.054878708,0.038401117,0.029360588,0.023590384,0.030296824,0.482810886,0.517189114,0.391512436,0.415423025,0.062037825,0.072147061,0.000791575,0.000864718,0.018305364,0.01800954,0.000126782,0.000222681,0.010036905,0.01052209,0.811625964,0.134964867,0.00166592,0.000351494,0.020678499,0.493844976,1
42005,27925,10.9,48.837,24.759,15.504,8.2,66638,0,0,347,359,0,0,0,252,0,0,18,0,14,34,39,0,0,46968,24634,19.5,13.8,5.28365183,9.744815357,68941,32520,663.84,10.64,653.2,105.5,49.8,67052,0.049424327,0.054435364,0.054435364,0.055434588,0.052765018,0.05175088,0.053689674,0.055002088,0.05882002,0.068454334,0.079013303,0.085664857,0.07464356,0.065859333,0.046993378,0.037627513,0.026069319,0.030260097,0.49677862,0.50322138,0.485369564,0.492483446,0.005368967,0.004011812,0.00062638,0.000536897,0.000999224,0.001849311,7.46E-05,7.46E-05,0.004339915,0.004265346,0.951059602,0.009123743,0.001131402,0.000145052,0.008369475,0.419055194,0
42007,78951,8.068,39.113,29.416,23.404,7.8,168526,0,0,557,234,12,0,0,164,3,4,14,8,10,19,10,0,0,54715,28018,15.5,9.7,4.591217637,7.584346297,170539,78211,444.04,9.33,434.71,392.3,179.9,168871,0.051145549,0.054153762,0.054153762,0.055728929,0.057576493,0.056101995,0.058790438,0.055095309,0.055758538,0.063391583,0.078077349,0.083323957,0.074080215,0.06200591,0.044252714,0.035269525,0.027559498,0.031900089,0.484387491,0.515612509,0.441017108,0.468902298,0.031041446,0.032752811,0.000728367,0.000692837,0.002108118,0.003322062,0.000171729,0.000153964,0.009320724,0.009788537,0.901019708,0.063170301,0.001407303,0.000322507,0.018922358,0.468479641,0
42009,21239,13.343,50.799,22.095,13.763,9.1,48789,0,0,72,408,0,0,0,198,4,0,2,4,74,76,54,3,0,44834,23632,17.3,13.7,5.407705721,9.007371504,49762,23954,1016.91,4.61,1012.3,49.2,23.7,48586,0.050426049,0.053389865,0.053389865,0.059996707,0.051846211,0.050426049,0.049705677,0.053966163,0.060305438,0.069093978,0.077120981,0.082040094,0.072201869,0.061355123,0.051784465,0.040484913,0.027909274,0.027806364,0.498929733,0.501070267,0.487259704,0.490964475,0.004013502,0.002778578,0.000782118,0.001008521,0.00129667,0.001790639,0.000123492,0.000144074,0.005454246,0.004383979,0.955106306,0.006631566,0.001748322,0.000261244,0.009605723,0.435323536,0
42011,160752,14.468,38.068,23.846,23.618,7.9,415261,3,0,373,290,5,0,3,198,3,1,2,9,9,25,24,7,0,59205,27844,19.9,13.1,6.612551279,11.04235158,411442,164827,865.76,9.25,856.51,480.4,192.4,415271,0.059098757,0.061559801,0.061559801,0.071382302,0.067360832,0.062287037,0.058121082,0.05677979,0.060420785,0.067647392,0.075242432,0.071302836,0.061446622,0.052589755,0.036535178,0.026541704,0.021446236,0.02470435,0.491122664,0.508877336,0.433606007,0.450782742,0.034587053,0.033691252,0.003994982,0.003693973,0.007378314,0.008929109,0.000789846,0.000736868,0.010766463,0.011043391,0.89261913,0.068913723,0.007760511,0.001540922,0.022012823,0.387110757,0
42013,47016,9.326,48.13,23.01,19.534,7.3,124818,2,0,437,288,1,0,4,155,4,6,10,15,45,43,33,0,0,44197,24466,20.7,13.6,5.979926043,9.251221896,127089,56276,527.07,1.27,525.8,241.7,107,125593,0.056030193,0.056937887,0.056937887,0.059732628,0.059159348,0.060791605,0.056046117,0.056515889,0.058259616,0.063610233,0.070043713,0.075617272,0.071062878,0.06173911,0.044731792,0.034715311,0.02677697,0.029914088,0.488331356,0.511668644,0.466084893,0.491810849,0.010605687,0.00840015,0.000772336,0.000756412,0.003559116,0.003758171,0.000167207,0.000103509,0.007142118,0.006839553,0.946620085,0.018782113,0.001510752,0.000267529,0.013817089,0.376676441,0
42015,22118,11.147,48.266,22.905,17.682,6.5,61539,2,0,210,256,0,0,0,120,5,0,26,6,37,64,4,1,0,50567,26255,18,11.5,4.895759746,8.233006805,62622,29979,1161.02,13.62,1147.4,54.6,26.1,61281,0.057962501,0.061144564,0.061144564,0.059300599,0.053654477,0.05419298,0.053556567,0.050880371,0.055465805,0.064750902,0.078686706,0.079176254,0.071392438,0.062955892,0.050243958,0.036324473,0.024036814,0.025358594,0.495651181,0.504348819,0.482074379,0.491228929,0.004014295,0.002382468,0.001256507,0.001615509,0.002920971,0.003426837,6.53E-05,8.16E-05,0.005319757,0.005613485,0.952460797,0.006259781,0.002810514,0.000143719,0.010699115,0.359414355,0
42017,315474,6.433,30.174,25.044,38.35,7.3,626209,5,4,1031,146,1,1,13,95,2,3,3,25,2,28,9,0,0,80132,39958,8,6.6,2.590474834,3.243226935,625249,245956,621.87,17.57,604.31,1034.7,407,627367,0.049028718,0.056990565,0.056990565,0.064133115,0.057511791,0.053960441,0.055594253,0.055767995,0.061083863,0.073057716,0.084397171,0.08347586,0.0695765,0.056166486,0.039675342,0.02802347,0.021940905,0.026048549,0.490279215,0.509720785,0.43725443,0.453678628,0.0205956,0.021416491,0.001388342,0.001125338,0.022648625,0.02513999,0.000290101,0.000310823,0.008102116,0.008049515,0.89395105,0.042154406,0.002522195,0.00060296,0.016206343,0.50378388,1
42019,87801,6.488,34.179,26.043,33.29,6.7,185891,0,0,595,272,0,16,0,176,6,0,2,23,34,48,9,0,0,66277,33406,8.9,7.3,3.663198484,4.15611539,183862,78167,794.75,6.15,788.6,233.1,99.1,186818,0.05008618,0.055701271,0.055701271,0.070774765,0.058500787,0.055904677,0.055455042,0.056723656,0.060888137,0.072423428,0.078771853,0.080538278,0.070228779,0.056193729,0.039455513,0.029065722,0.022358659,0.027074479,0.492955711,0.507044289,0.47384085,0.489251571,0.007793682,0.005074457,0.000626278,0.000770804,0.005202925,0.006519714,0.000208759,0.000160584,0.005283217,0.005267158,0.978576324,0.013075024,0.001419543,0.000375281,0.010719997,0.47232518,0
42021,56645,9.527,45.533,24.719,20.22,8.7,135854,1,0,913,251,3,0,0,172,4,0,16,4,26,29,9,0,0,43614,23993,23.1,15.6,6.57508115,11.76132003,143679,65650,693.63,5.28,688.35,208.7,95.4,136411,0.049006312,0.052972268,0.052972268,0.063030108,0.064137056,0.052547082,0.051330171,0.053441438,0.057920549,0.061549289,0.070918034,0.080682643,0.07720785,0.064848143,0.046242605,0.035048493,0.028245523,0.034791916,0.492020438,0.507979562,0.460710647,0.481346812,0.020401581,0.015607246,0.000667102,0.000571801,0.002565775,0.003108254,0.000153947,0.000285901,0.007521388,0.007059548,0.894403497,0.03418732,0.001176233,0.000417598,0.013843359,0.416954966,0
42023,1941,12.83,45.87,25.716,15.584,10.7,4765,15,0,722,327,0,0,0,165,0,0,72,0,38,34,0,0,0,39069,25716,24.3,14.2,6.796116505,16.44336175,5085,4455,398.42,2.19,396.23,12.8,11.2,4732,0.045646661,0.046069315,0.046069315,0.054311074,0.053043111,0.042476754,0.045435334,0.041842773,0.055156382,0.061073542,0.083051564,0.087912088,0.090659341,0.086221471,0.057058326,0.035714286,0.028951817,0.039518174,0.493871513,0.506128487,0.483939138,0.493237532,0.002535926,0.002324598,0.001690617,0.002535926,0.000845309,0.001901944,0,0,0.004860524,0.006128487,0.9093412,0.004523107,0.003933137,0,0.010226155,0.407345226,0
